timestamp,src_ip,dst_ip,src_port,dst_port,protocol,length,flags
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:09,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:09,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,154,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,154,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1354,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1354,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1354,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,410,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1066,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,170,
2025-07-26 17:18:09,192.168.1.11,169.150.218.80,56309,1224,UDP,186,
2025-07-26 17:18:09,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:09,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,138,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,234,
2025-07-26 17:18:09,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:09,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1210,
2025-07-26 17:18:09,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:09,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:09,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:09,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:09,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:10,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:10,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:10,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:10,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:10,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:10,169.150.218.80,192.168.1.11,1224,56309,UDP,1354,
2025-07-26 17:18:10,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:10,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:10,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:10,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:10,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:10,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:10,169.150.218.80,192.168.1.11,1224,56309,UDP,1354,
2025-07-26 17:18:10,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:10,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:10,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:10,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:10,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:10,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:10,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:10,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:10,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:10,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:10,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:10,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:11,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:11,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:11,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:11,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:11,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:11,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:11,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:11,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:12,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:12,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:12,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:12,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:12,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:12,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:12,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:12,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:13,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:13,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:13,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:13,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:13,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:13,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:13,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:13,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:13,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:13,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:13,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:13,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:13,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:13,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:13,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:13,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:13,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:13,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:13,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:13,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:13,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:13,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:13,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:13,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:13,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:13,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:13,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:13,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:13,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:13,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:13,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:13,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:13,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
2025-07-26 17:18:13,192.168.1.11,169.150.218.80,56309,1224,UDP,138,
2025-07-26 17:18:13,192.168.1.11,169.150.218.80,56309,1224,UDP,122,
2025-07-26 17:18:13,169.150.218.80,192.168.1.11,1224,56309,UDP,1466,
